source name	characteristics[Row]	characteristics[Column]	characteristics[Sample]	characteristics[Source Vial]	characteristics[Position]	characteristics[Inj Vol]	characteristics[Instrument Method]	characteristics[Path]	characteristics[File Name]	characteristics[organism]	characteristics[organism part]	characteristics[plate]	characteristics[project]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material type	assay name	technology type	comment[data file]	comment[file uri]	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[fractionation method]	comment[technical replicate]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[Row]
PRM_20251218_MarthaReselection_Plate_8_D10	D	10	MRTH	46	RD10	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_D10	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 46	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_D10.RAW	PRM_20251218_MarthaReselection_Plate_8_D10.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	D
PRM_20251218_MarthaReselection_Plate_8_D11	D	11	MRTH	47	RD11	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_D11	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 47	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_D11.RAW	PRM_20251218_MarthaReselection_Plate_8_D11.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	D
PRM_20251218_MarthaReselection_Plate_8_D12	D	12	MRTH	48	RD12	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_D12	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 48	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_D12.RAW	PRM_20251218_MarthaReselection_Plate_8_D12.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	D
PRM_20251218_MarthaReselection_Plate_8_E1	E	1	MRTH	49	RE1	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E1	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 49	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E1.RAW	PRM_20251218_MarthaReselection_Plate_8_E1.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E2	E	2	MRTH	50	RE2	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E2	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 50	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E2.RAW	PRM_20251218_MarthaReselection_Plate_8_E2.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E3	E	3	MRTH	51	RE3	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E3	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 51	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E3.RAW	PRM_20251218_MarthaReselection_Plate_8_E3.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E4	E	4	MRTH	52	RE4	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E4	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 52	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E4.RAW	PRM_20251218_MarthaReselection_Plate_8_E4.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E5	E	5	MRTH	53	RE5	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E5	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 53	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E5.RAW	PRM_20251218_MarthaReselection_Plate_8_E5.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E6	E	6	MRTH	54	RE6	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E6	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 54	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E6.RAW	PRM_20251218_MarthaReselection_Plate_8_E6.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E7	E	7	MRTH	55	RE7	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E7	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 55	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E7.RAW	PRM_20251218_MarthaReselection_Plate_8_E7.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E8	E	8	MRTH	56	RE8	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E8	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 56	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E8.RAW	PRM_20251218_MarthaReselection_Plate_8_E8.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E9	E	9	MRTH	57	RE9	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E9	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 57	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E9.RAW	PRM_20251218_MarthaReselection_Plate_8_E9.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E10	E	10	MRTH	58	RE10	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E10	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 58	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E10.RAW	PRM_20251218_MarthaReselection_Plate_8_E10.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E11	E	11	MRTH	59	RE11	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E11	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 59	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E11.RAW	PRM_20251218_MarthaReselection_Plate_8_E11.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_E12	E	12	MRTH	60	RE12	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_E12	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 60	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_E12.RAW	PRM_20251218_MarthaReselection_Plate_8_E12.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	E
PRM_20251218_MarthaReselection_Plate_8_F1	F	1	MRTH	61	RF1	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F1	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 61	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F1.RAW	PRM_20251218_MarthaReselection_Plate_8_F1.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F2	F	2	MRTH	62	RF2	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F2	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 62	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F2.RAW	PRM_20251218_MarthaReselection_Plate_8_F2.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F3	F	3	MRTH	63	RF3	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F3	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 63	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F3.RAW	PRM_20251218_MarthaReselection_Plate_8_F3.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F4	F	4	MRTH	64	RF4	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F4	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 64	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F4.RAW	PRM_20251218_MarthaReselection_Plate_8_F4.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F5	F	5	MRTH	65	RF5	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F5	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 65	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F5.RAW	PRM_20251218_MarthaReselection_Plate_8_F5.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F6	F	6	MRTH	66	RF6	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F6	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 66	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F6.RAW	PRM_20251218_MarthaReselection_Plate_8_F6.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F7	F	7	MRTH	67	RF7	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F7	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 67	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F7.RAW	PRM_20251218_MarthaReselection_Plate_8_F7.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F8	F	8	MRTH	68	RF8	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F8	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 68	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F8.RAW	PRM_20251218_MarthaReselection_Plate_8_F8.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F9	F	9	MRTH	69	RF9	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F9	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 69	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F9.RAW	PRM_20251218_MarthaReselection_Plate_8_F9.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F10	F	10	MRTH	70	RF10	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F10	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 70	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F10.RAW	PRM_20251218_MarthaReselection_Plate_8_F10.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
PRM_20251218_MarthaReselection_Plate_8_F11	F	11	MRTH	71	RF11	0.1	C:\Xcalibur\methods\method1	C:\data\yourdir	PRM_20251218_MarthaReselection_Plate_8_F11	Homo sapiens	Plasma	Plate_8	MarthaReselection	not available	not available	not available	not available	not available	not available	not available	not available	1	AC=EFO:0009656;NT=plasma	run 71	proteomics profiling by mass spectrometry	PRM_20251218_MarthaReselection_Plate_8_F11.RAW	PRM_20251218_MarthaReselection_Plate_8_F11.RAW	NT=Parallel Reaction Monitoring;AC=MS:1002956	AC=MS:1002038;NT=label free sample	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	1	AC=MS:1001251;NT=Trypsin	not available	NT=Stellar;AC=MS:1003409	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Higher-energy Collisional Dissociation;AC=MS:1000422	27 NCE	40 ppm	0.05 Da	F
